87667	6	20000101	20100101
Time_Day	APCP	TMP	SPFH	UGRD	DSWRF
2941.45833333333	0	-0.9	0.8094	1.86	0
2941.5	0	-1.3	0.8267	1.8	0
2941.54166666666	0	-1.7	0.8378	1.91	0
2941.58333333333	0	-2.09	0.8483	2.03	0
2941.625	0	-2.49	0.8594	2.14	0
2941.66666666666	0	-0.94	0.8149	2.68	74.944
2941.70833333333	0	0.61	0.7712	3.21	216.5
2941.75	0	2.16	0.7287	3.75	370.018
2941.79166666666	0	3.28	0.6922	4.11	454.439
2941.83333333333	0	4.41	0.657	4.47	510.566
2941.875	0	5.54	0.6237	4.83	479.968
2941.91666666666	0	5.36	0.6363	4.72	419.36
2941.95833333333	0	5.18	0.6492	4.62	321.36
2942	0	5.01	0.6619	4.52	137.872
2942.04166666666	0	3.58	0.7035	3.99	24.327
2942.08333333333	0	2.15	0.7475	3.46	0
2942.125	0	0.72	0.7939	2.93	0
2942.16666666666	0	0.06	0.8107	2.5	0
2942.20833333333	0	-0.6	0.8274	2.07	0
2942.25	0	-1.25	0.8434	1.64	0
2942.29166666666	0	-1.3	0.8302	1.58	0
2942.33333333333	0	-1.35	0.817	1.53	0
2942.375	0	-1.4	0.8037	1.47	0
2942.41666666666	0	-1.69	0.8163	1.23	0
2942.45833333333	0	-1.99	0.8298	1	0
2942.5	0	-2.28	0.8429	0.76	0
2942.54166666666	0	-2.33	0.8561	0.92	0
2942.58333333333	0	-2.37	0.8687	1.07	0
2942.625	0	-2.41	0.8814	1.22	0
2942.66666666666	0	-1.42	0.8543	0.44	31.76
2942.70833333333	0	-0.44	0.8278	0.35	90.641
2942.75	0	0.55	0.8008	1.13	147.399
2942.79166666666	0	1.26	0.7607	0.86	180.931
2942.83333333333	0	1.96	0.7234	0.6	203.292
2942.875	0	2.67	0.6877	0.33	287.024
2942.91666666666	0	2.55	0.6962	0.74	251.104
2942.95833333333	6.3528	2.43	0.7049	1.15	192.912
2943	18.2208	2.3	0.7142	1.55	80.872
2943.04166666666	18.9792	1.56	0.7725	1.69	15.387
2943.08333333333	40.8384	0.82	0.8352	1.83	0
2943.125	39.1296	0.07	0.9034	1.96	0
2943.16666666666	56.8224	-0.01	0.9115	2.08	0
2943.20833333333	27.1224	-0.09	0.9195	2.2	0
2943.25	1.6872	-0.17	0.9277	2.32	0
2943.29166666666	15.0384	-0.14	0.9232	2.41	0
2943.33333333333	4.7232	-0.11	0.9187	2.49	0
2943.375	0	-0.08	0.9142	2.57	0
2943.41666666666	8.5392	-0.09	0.9118	2.58	0
2943.45833333333	31.2696	-0.09	0.9087	2.58	0
2943.5	32.1384	-0.1	0.9064	2.59	0
2943.54166666666	11.1648	-0.38	0.9064	2.62	0
2943.58333333333	1.1328	-0.67	0.9067	2.65	0
2943.625	3.0024	-0.95	0.9061	2.68	0
2943.66666666666	2.6424	-0.54	0.8684	2.47	30.08
2943.70833333333	0	-0.14	0.8327	2.26	84.822
2943.75	0	0.27	0.7979	2.04	136.368
2943.79166666666	0.9456	0.81	0.7663	1.93	167.3
2943.83333333333	5.7888	1.35	0.7359	1.83	187.985
2943.875	2.9088	1.89	0.7068	1.72	124.144
2943.91666666666	35.6064	1.76	0.7228	1.65	108.736
2943.95833333333	24.0048	1.64	0.7384	1.58	83.752
2944	2.5536	1.51	0.7549	1.51	47.092
2944.04166666666	0	1.02	0.7783	1.83	9.595
2944.08333333333	0.024	0.53	0.8026	2.15	0
2944.125	0	0.04	0.8276	2.47	0
2944.16666666666	0	-0.02	0.8334	2.45	0
2944.20833333333	0	-0.07	0.8387	2.43	0
2944.25	0	-0.12	0.8439	2.41	0
2944.29166666666	0.12	-0.21	0.8384	2.48	0
2944.33333333333	6.9024	-0.3	0.8328	2.54	0
2944.375	8.0832	-0.39	0.8271	2.61	0
2944.41666666666	2.4288	-0.48	0.8312	2.42	0
2944.45833333333	6.3984	-0.56	0.8347	2.23	0
2944.5	8.208	-0.64	0.8382	2.04	0
2944.54166666666	6.3552	-0.66	0.8337	1.66	0
2944.58333333333	4.7616	-0.68	0.829	1.27	0
2944.625	1.032	-0.7	0.8244	0.89	0
2944.66666666666	1.0224	-0.25	0.8069	1.26	19.104
2944.70833333333	0	0.2	0.7897	1.62	53.197
2944.75	0.0144	0.66	0.7723	1.99	93.562
2944.79166666666	7.6416	1.06	0.7631	1.97	114.703
2944.83333333333	2.7936	1.46	0.7538	1.95	128.884
2944.875	2.9472	1.86	0.7446	1.93	229.84
2944.91666666666	3.528	2.3	0.7508	2.09	201.552
2944.95833333333	3.7296	2.73	0.7566	2.25	155.632
2945	3.7248	3.17	0.7608	2.42	131.336
2945.04166666666	0	1.92	0.7936	2.34	28.491
2945.08333333333	0	0.66	0.8274	2.26	0
2945.125	0.5616	-0.59	0.8608	2.18	0
2945.16666666666	1.9872	-0.67	0.862	1.84	0
2945.20833333333	3.8352	-0.74	0.8626	1.49	0
2945.25	4.7808	-0.82	0.8637	1.14	0
2945.29166666666	6.2976	-0.86	0.8669	0.92	0
2945.33333333333	1.3824	-0.9	0.8703	0.7	0
2945.375	0.4944	-0.94	0.8735	0.48	0
2945.41666666666	3.0096	-0.97	0.8774	0.38	0
2945.45833333333	0.4992	-1.01	0.882	0.28	0
2945.5	0.0144	-1.05	0.8866	0.18	0
2945.54166666666	0	-1.14	0.9082	0.65	0
2945.58333333333	0	-1.23	0.9301	1.12	0
2945.625	0	-1.32	0.9523	1.58	0
2945.66666666666	0.0216	-0.89	0.9288	2.37	25.696
2945.70833333333	1.8576	-0.46	0.9058	3.16	70.596
2945.75	0	-0.03	0.8836	3.95	113.773
2945.79166666666	25.5072	0.32	0.8677	4.11	139.389
2945.83333333333	18.2544	0.68	0.8515	4.27	156.636
2945.875	18.336	1.03	0.8363	4.44	230.192
2945.91666666666	6.7824	1.07	0.8406	4.59	202.096
2945.95833333333	10.8768	1.12	0.8443	4.75	156.448
2946	6.8352	1.16	0.8486	4.9	54.24
2946.04166666666	0.0192	0.75	0.8658	4.97	12.466
2946.08333333333	0.024	0.34	0.8833	5.03	0
2946.125	0.0192	-0.07	0.9013	5.1	0
2946.16666666666	1.0536	0.02	0.9024	5.18	0
2946.20833333333	0.024	0.11	0.9035	5.26	0
2946.25	1.8816	0.2	0.9046	5.34	0
2946.29166666666	0	0.37	0.9053	5.46	0
2946.33333333333	4.9344	0.53	0.9066	5.58	0
2946.375	16.1472	0.69	0.9077	5.7	0
2946.41666666666	8.7264	0.94	0.8994	6.33	0
2946.45833333333	4.6512	1.18	0.8919	6.96	0
2946.5	5.088	1.43	0.8837	7.58	0
2946.54166666666	4.4928	1.38	0.8979	7.73	0
2946.58333333333	35.6352	1.33	0.9121	7.87	0
2946.625	28.6944	1.27	0.9271	8.01	0
2946.66666666666	37.6176	1.82	0.9201	7.64	36.272
2946.70833333333	37.392	2.37	0.9126	7.26	98.332
2946.75	38.8512	2.91	0.9049	6.88	148.653
2946.79166666666	101.4144	3.15	0.9061	6.71	182.006
2946.83333333333	86.5248	3.39	0.907	6.55	204.506
2946.875	95.8848	3.64	0.907	6.39	201.184
2946.91666666666	115.5936	3.8	0.9108	5.79	176.832
2946.95833333333	99.7152	3.97	0.9137	5.2	137.216
2947	130.6752	4.14	0.9164	4.61	75.756
2947.04166666666	43.0704	4	0.9268	4.92	18.358
2947.08333333333	36.8016	3.87	0.9365	5.24	0
2947.125	46.2096	3.73	0.947	5.55	0
2947.16666666666	56.592	3.88	0.9436	4.69	0
2947.20833333333	67.5216	4.02	0.9407	3.84	0
2947.25	67.1712	4.17	0.9373	2.98	0
2947.29166666666	160.92	4.32	0.9379	3.73	0
2947.33333333333	158.3952	4.46	0.939	4.48	0
2947.375	153.0816	4.61	0.9394	5.24	0
2947.41666666666	148.5504	4.68	0.9337	5.02	0
2947.45833333333	127.344	4.75	0.9279	4.8	0
2947.5	92.2944	4.82	0.9223	4.59	0
2947.54166666666	21.8112	4.79	0.914	4.81	0
2947.58333333333	11.0208	4.75	0.9062	5.03	0
2947.625	1.92	4.72	0.8979	5.24	0
2947.66666666666	6.3408	5.09	0.8818	5.22	33.28
2947.70833333333	0.0216	5.47	0.8654	5.2	88.991
2947.75	0	5.84	0.8499	5.18	154.413
2947.79166666666	0	6.32	0.826	5.02	188.898
2947.83333333333	0	6.79	0.8034	4.87	212.244
2947.875	0	7.27	0.781	4.71	231.616
2947.91666666666	0	7.37	0.7781	4.49	203.808
2947.95833333333	0	7.48	0.7746	4.27	158.536
2948	0	7.58	0.7717	4.04	141.748
2948.04166666666	0	7.05	0.7716	3.71	36.083
2948.08333333333	0	6.52	0.7707	3.37	0
2948.125	0	6	0.7683	3.03	0
2948.16666666666	0	5.95	0.7657	2.36	0
2948.20833333333	0	5.9	0.763	1.68	0
2948.25	0	5.86	0.7598	1.01	0
2948.29166666666	0	5.24	0.8131	1.54	0
2948.33333333333	33.1104	4.62	0.8697	2.06	0
2948.375	75.9264	4.01	0.9291	2.59	0
2948.41666666666	111.4656	4.19	0.9271	2.93	0
2948.45833333333	48.5376	4.37	0.925	3.27	0
2948.5	22.9392	4.55	0.9228	3.61	0
2948.54166666666	38.6688	4.18	0.9227	3.61	0
2948.58333333333	14.1168	3.81	0.922	3.62	0
2948.625	5.8752	3.44	0.9207	3.62	0
2948.66666666666	6.9408	3.77	0.9089	3.8	28.96
2948.70833333333	2.5824	4.1	0.8972	3.97	76.41
2948.75	12.3648	4.42	0.8864	4.15	181.608
2948.79166666666	16.1664	4.88	0.8623	3.71	221.977
2948.83333333333	1.5552	5.34	0.8389	3.28	249.4
2948.875	6.4128	5.8	0.8163	2.84	273.792
2948.91666666666	3.1392	5.68	0.8055	1.93	241.184
2948.95833333333	11.2608	5.56	0.7946	1.01	188.056
2949	8.8128	5.45	0.7829	0.09	127.596
2949.04166666666	2.5344	4.86	0.8347	1.17	34
2949.08333333333	4.8768	4.28	0.889	2.43	0
2949.125	47.9424	3.7	0.9465	3.7	0
2949.16666666666	23.9136	3.19	0.9356	4.32	0
2949.20833333333	10.2528	2.68	0.9228	4.94	0
2949.25	0.0576	2.17	0.9078	5.57	0
2949.29166666666	0.0288	1.63	0.8795	5.41	0
2949.33333333333	0	1.08	0.8483	5.26	0
2949.375	0.0288	0.54	0.8125	5.1	0
2949.41666666666	4.1088	0.06	0.8185	5.48	0
2949.45833333333	1.4592	-0.42	0.8239	5.85	0
2949.5	0.0288	-0.9	0.8287	6.22	0
2949.54166666666	4.4064	-1.29	0.8297	5.46	0
2949.58333333333	1.2672	-1.67	0.8293	4.71	0
2949.625	3.1776	-2.06	0.8289	3.95	0
2949.66666666666	0.0144	-1.22	0.7848	3.68	63.232
2949.70833333333	0.0096	-0.38	0.7433	3.41	164.5
2949.75	0	0.46	0.7043	3.13	245.916
2949.79166666666	0.0576	0.87	0.7144	3.29	300.33
2949.83333333333	3.0912	1.28	0.7234	3.45	337.374
2949.875	9.1872	1.69	0.7315	3.61	331.136
2949.91666666666	5.1552	1.88	0.7293	3.99	292
2949.95833333333	0	2.06	0.7277	4.37	228.216
2950	0.0048	2.25	0.7255	4.75	127.156
2950.04166666666	0	1.19	0.7611	3.5	35.359
2950.08333333333	0	0.13	0.7984	2.24	0
2950.125	0	-0.93	0.8374	0.99	0
2950.16666666666	0	-1.45	0.8442	1.09	0
2950.20833333333	0	-1.98	0.8509	1.19	0
2950.25	0	-2.5	0.8565	1.3	0
2950.29166666666	0	-2.71	0.8542	1.21	0
2950.33333333333	0	-2.93	0.8523	1.13	0
2950.375	0	-3.15	0.8501	1.04	0
2950.41666666666	0.0096	-3.2	0.8625	1.32	0
2950.45833333333	1.4544	-3.25	0.875	1.59	0
2950.5	0	-3.3	0.8875	1.86	0
2950.54166666666	0.0096	-2.66	0.8871	1.73	0
2950.58333333333	2.0544	-2.02	0.8851	1.59	0
2950.625	2.064	-1.38	0.8818	1.45	0
2950.66666666666	2.6352	-0.98	0.8741	1.68	28.432
2950.70833333333	5.7024	-0.58	0.8663	1.91	72.942
2950.75	8.1024	-0.17	0.8576	2.14	121.565
2950.79166666666	3.7056	-0.03	0.8659	2.73	148.343
2950.83333333333	4.2192	0.11	0.8739	3.32	166.603
2950.875	6.5856	0.24	0.8824	3.9	234.608
2950.91666666666	14.9568	0.32	0.8869	3.66	207.104
2950.95833333333	4.656	0.39	0.8919	3.41	162.248
2951	0	0.46	0.897	3.16	114.088
2951.04166666666	0	0.08	0.9131	3.2	33.014
2951.08333333333	0	-0.3	0.9296	3.24	0
2951.125	0.0192	-0.68	0.9463	3.27	0
2951.16666666666	0.0096	-0.66	0.9319	3.61	0
2951.20833333333	0.0096	-0.64	0.9174	3.95	0
2951.25	0.8496	-0.62	0.9029	4.29	0
2951.29166666666	0	-0.77	0.9058	4.17	0
2951.33333333333	0.0096	-0.92	0.9087	4.06	0
2951.375	0	-1.06	0.9109	3.94	0
2951.41666666666	0.0096	-1.08	0.9184	3.39	0
2951.45833333333	0	-1.09	0.9251	2.85	0
2951.5	0.0096	-1.1	0.9319	2.3	0
2951.54166666666	0.0048	-1.02	0.9365	2.25	0
2951.58333333333	0.0048	-0.93	0.9404	2.2	0
2951.625	0.0048	-0.85	0.9449	2.15	0
2951.66666666666	0.0024	0.04	0.9027	2.22	72.064
2951.70833333333	0.0048	0.92	0.8632	2.29	182.264
2951.75	0.0024	1.8	0.8255	2.37	267.371
2951.79166666666	0.0672	2.13	0.7837	2.46	325.927
2951.83333333333	0.0672	2.47	0.743	2.56	366.013
2951.875	0.0768	2.8	0.7043	2.66	352.72
2951.91666666666	0.0048	2.85	0.719	2.53	311.696
2951.95833333333	0	2.9	0.7336	2.41	244.72
2952	0.0144	2.95	0.748	2.29	118.968
2952.04166666666	0	1.99	0.7866	1.78	35.736
2952.08333333333	0	1.03	0.8273	1.27	0
2952.125	0.264	0.07	0.8703	0.75	0
2952.16666666666	0	-0.12	0.8813	0.1	0
2952.20833333333	0	-0.3	0.8918	0.55	0
2952.25	0	-0.49	0.9031	1.2	0
2952.29166666666	0.0144	-0.33	0.9	1.11	0
2952.33333333333	0.0048	-0.17	0.8969	1.02	0
2952.375	0.4176	0	0.893	0.93	0
2952.41666666666	0.6816	0.08	0.896	0.8	0
2952.45833333333	0.4128	0.17	0.8985	0.67	0
2952.5	1.0848	0.25	0.9015	0.54	0
2952.54166666666	5.7696	0.4	0.9061	0.62	0
2952.58333333333	4.704	0.55	0.9106	0.71	0
2952.625	10.2336	0.69	0.9156	0.8	0
2952.66666666666	11.6928	1.3	0.91	0.03	26.336
2952.70833333333	8.2848	1.91	0.9034	0.73	65.689
2952.75	9.6672	2.52	0.896	1.5	148.825
2952.79166666666	31.0176	2.89	0.9116	3.03	181.23
2952.83333333333	68.6208	3.26	0.9256	4.55	203.48
2952.875	93.5424	3.63	0.9383	6.08	199.232
2952.91666666666	116.3328	3.79	0.9184	6.27	176.224
2952.95833333333	80.0064	3.95	0.8987	6.46	138.68
2953	83.7312	4.11	0.8795	6.64	57.28
2953.04166666666	12.9024	3.38	0.8988	5.33	17.688
2953.08333333333	9.5424	2.65	0.9181	4.01	0
2953.125	1.6128	1.92	0.9372	2.7	0
2953.16666666666	0.0192	1.33	0.9368	2.47	0
2953.20833333333	0.0192	0.73	0.9355	2.25	0
2953.25	0.0384	0.14	0.9319	2.03	0
2953.29166666666	3.4752	-0.31	0.939	1.96	0
2953.33333333333	0	-0.76	0.9457	1.9	0
2953.375	0.0192	-1.21	0.952	1.84	0
2953.41666666666	0.0192	-1.35	0.9558	1.87	0
2953.45833333333	0.0144	-1.49	0.9596	1.9	0
2953.5	0.4848	-1.64	0.9642	1.92	0
2953.54166666666	0.0192	-1.65	0.9459	1.97	0
2953.58333333333	0.0192	-1.66	0.9276	2.02	0
2953.625	1.9584	-1.67	0.9092	2.07	0
2953.66666666666	0	-0.51	0.8701	1.86	79.552
2953.70833333333	1.9584	0.64	0.8327	1.65	195.599
2953.75	0	1.79	0.7963	1.44	338.061
2953.79166666666	0.5856	2.53	0.7472	1.81	416.553
2953.83333333333	0	3.27	0.7012	2.19	450.028
2953.875	0	4.01	0.6582	2.56	431.668
2953.91666666666	1.848	3.9	0.6751	2.75	374.544
2953.95833333333	1.848	3.79	0.6924	2.95	280.088
2954	0	3.68	0.7097	3.15	122.896
2954.04166666666	0	2.42	0.7445	2.65	39.222
2954.08333333333	0	1.16	0.7803	2.15	0
2954.125	0	-0.09	0.8164	1.66	0
2954.16666666666	0	-0.3	0.8345	1.7	0
2954.20833333333	0	-0.51	0.8529	1.74	0
2954.25	0	-0.72	0.8716	1.78	0
2954.29166666666	0	-0.69	0.872	1.84	0
2954.33333333333	0	-0.67	0.873	1.91	0
2954.375	0	-0.65	0.8741	1.97	0
2954.41666666666	0	-0.88	0.8834	1.72	0
2954.45833333333	0	-1.11	0.8927	1.46	0
2954.5	0	-1.34	0.9021	1.21	0
2954.54166666666	0.3696	-1.07	0.8958	0.91	0
2954.58333333333	0.4896	-0.81	0.8902	0.6	0
2954.625	1.2768	-0.54	0.8838	0.3	0
2954.66666666666	1.9008	-0.06	0.8782	0.27	32.896
2954.70833333333	2.784	0.42	0.8721	0.24	79.724
2954.75	2.4096	0.9	0.8655	0.21	120.238
2954.79166666666	15.1584	1.47	0.8646	0.12	147.997
2954.83333333333	19.968	2.04	0.8626	0.03	159.842
2954.875	58.8336	2.61	0.8595	0.06	174.817
2954.91666666666	40.3392	2.65	0.8706	0.08	151.84
2954.95833333333	59.5728	2.69	0.8815	0.22	113.784
2955	25.9584	2.73	0.8923	0.36	94.536
2955.04166666666	2.328	2.24	0.9023	1.49	31.124
2955.08333333333	8.3616	1.75	0.9122	2.61	0
2955.125	5.5968	1.25	0.9225	3.73	0
2955.16666666666	7.68	0.91	0.9066	4.63	0
2955.20833333333	16.5792	0.57	0.8894	5.53	0
2955.25	18.8736	0.22	0.8717	6.43	0
2955.29166666666	8.1792	0.1	0.8778	6.62	0
2955.33333333333	40.6944	-0.02	0.8839	6.81	0
2955.375	47.9616	-0.14	0.8901	7	0
2955.41666666666	40.3584	-0.01	0.8976	6.52	0
2955.45833333333	14.568	0.11	0.9055	6.05	0
2955.5	13.704	0.24	0.9125	5.57	0
2955.54166666666	5.8176	0.33	0.9129	5.79	0
2955.58333333333	2.2752	0.43	0.9125	6	0
2955.625	6.8544	0.53	0.9122	6.22	0
2955.66666666666	3.9168	1.04	0.8885	5.93	54.496
2955.70833333333	3.9168	1.56	0.865	5.64	130.265
2955.75	2.2368	2.08	0.842	5.35	243.313
2955.79166666666	30.4128	2.77	0.8058	5.12	299.146
2955.83333333333	0.0192	3.47	0.7708	4.9	323
2955.875	0.0384	4.17	0.7375	4.68	266.434
2955.91666666666	0.1152	3.81	0.7688	4.23	231.616
2955.95833333333	1.728	3.44	0.8019	3.78	173.944
2956	0.8544	3.08	0.8356	3.33	59.352
2956.04166666666	1.5552	2.61	0.8345	3.1	20.12
2956.08333333333	0	2.15	0.8318	2.87	0
2956.125	0	1.68	0.8288	2.64	0
2956.16666666666	0	1.18	0.8432	2.65	0
2956.20833333333	0	0.68	0.8578	2.65	0
2956.25	0	0.19	0.8718	2.65	0
2956.29166666666	0	0.25	0.8441	2.25	0
2956.33333333333	0	0.31	0.8165	1.85	0
2956.375	0	0.37	0.7893	1.45	0
2956.41666666666	0	0.04	0.7755	1.41	0
2956.45833333333	0	-0.3	0.7613	1.38	0
2956.5	0	-0.63	0.7455	1.34	0
2956.54166666666	0	-0.68	0.7151	1.23	0
2956.58333333333	0	-0.74	0.6848	1.12	0
2956.625	0	-0.79	0.6538	1.01	0
2956.66666666666	0	0.36	0.6124	0.88	118.512
2956.70833333333	0	1.51	0.574	0.76	279.29
2956.75	0	2.65	0.5386	0.63	436.587
2956.79166666666	0.0192	3.8	0.5172	0.97	536.17
2956.83333333333	4.944	4.96	0.4959	1.32	578.755
2956.875	0.048	6.11	0.4756	1.67	571.024
2956.91666666666	5.04	5.92	0.4827	1.67	496.864
2956.95833333333	0.0192	5.73	0.4899	1.66	373.912
2957	0	5.55	0.497	1.66	197.128
2957.04166666666	0	3.94	0.5303	1.17	68.698
2957.08333333333	0	2.33	0.5655	0.68	0
2957.125	0	0.72	0.6024	0.19	0
2957.16666666666	0	0.3	0.6005	0.03	0
2957.20833333333	0	-0.12	0.598	0.25	0
2957.25	0	-0.54	0.5948	0.47	0
2957.29166666666	0	-0.39	0.5787	0.46	0
2957.33333333333	0	-0.23	0.5625	0.45	0
2957.375	0	-0.08	0.547	0.43	0
2957.41666666666	0	-0.03	0.5441	0.79	0
2957.45833333333	0	0.02	0.5411	1.15	0
2957.5	0	0.07	0.5382	1.5	0
2957.54166666666	0	-0.18	0.5581	1.19	0
2957.58333333333	0	-0.44	0.5791	0.89	0
2957.625	0	-0.69	0.6003	0.58	0
2957.66666666666	0	0.9	0.5658	0.2	111.536
2957.70833333333	0	2.49	0.5325	0.18	259.206
2957.75	0	4.08	0.5009	0.55	423.562
2957.79166666666	0	5.6	0.504	1.32	519.557
2957.83333333333	0	7.11	0.5024	2.08	560.618
2957.875	0	8.63	0.4966	2.84	490.15
2957.91666666666	0	8.35	0.525	2.8	426.864
2957.95833333333	0	8.07	0.5544	2.75	321.888
2958	0	7.79	0.5847	2.71	197.232
2958.04166666666	0	5.73	0.6342	2.5	70.56
2958.08333333333	0	3.68	0.6864	2.29	0
2958.125	0	1.63	0.7418	2.07	0
2958.16666666666	0	1.12	0.7736	1.98	0
2958.20833333333	0	0.61	0.8068	1.88	0
2958.25	0	0.1	0.8417	1.79	0
2958.29166666666	0	0.31	0.8408	1.45	0
2958.33333333333	0	0.51	0.8406	1.11	0
2958.375	0	0.72	0.8395	0.77	0
2958.41666666666	0.096	0.62	0.8484	1.19	0
2958.45833333333	0.2496	0.52	0.8574	1.6	0
2958.5	0.096	0.42	0.8664	2.01	0
2958.54166666666	0	0.26	0.8709	1.97	0
2958.58333333333	0	0.09	0.8759	1.93	0
2958.625	0	-0.07	0.8803	1.89	0
2958.66666666666	0	1.3	0.827	2.06	125.968
2958.70833333333	0	2.67	0.7767	2.23	288.716
2958.75	0	4.04	0.7296	2.4	423.936
2958.79166666666	0	5	0.6932	2.73	519.388
2958.83333333333	0	5.96	0.6589	3.06	560.24
2958.875	0	6.93	0.6261	3.39	563.878
2958.91666666666	0	6.9	0.6148	3.19	491.488
2958.95833333333	0	6.87	0.6034	3	371.36
2959	0	6.85	0.5917	2.81	198.256
2959.04166666666	0	5.12	0.6448	2.2	72.71
2959.08333333333	0	3.4	0.7027	1.58	0
2959.125	0	1.67	0.7667	0.97	0
2959.16666666666	0	1.52	0.7659	0.9	0
2959.20833333333	0	1.38	0.7644	0.83	0
2959.25	0	1.23	0.7633	0.76	0
2959.29166666666	0	1.02	0.7551	0.75	0
2959.33333333333	0	0.81	0.7462	0.74	0
2959.375	0	0.61	0.7366	0.73	0
2959.41666666666	0	0.85	0.7443	0.84	0
2959.45833333333	0	1.1	0.751	0.94	0
2959.5	0	1.35	0.7572	1.05	0
2959.54166666666	0	1.26	0.7566	1.02	0
2959.58333333333	0	1.17	0.7559	0.99	0
2959.625	0	1.08	0.7553	0.95	0
2959.66666666666	0	2.51	0.7309	0.94	101.2
2959.70833333333	0	3.94	0.7052	0.93	228.756
2959.75	0	5.37	0.6785	0.92	276.436
2959.79166666666	0	6.09	0.6641	1.03	338.249
2959.83333333333	0	6.82	0.6492	1.14	364.721
2959.875	0	7.54	0.6349	1.26	511.106
2959.91666666666	0	8.18	0.6534	1.25	445.872
2959.95833333333	0	8.82	0.6692	1.24	337.536
2960	0	9.46	0.6827	1.23	204.112
2960.04166666666	0	7.53	0.7163	1.21	76.64
2960.08333333333	0	5.6	0.7478	1.19	0
2960.125	0	3.67	0.7756	1.17	0
2960.16666666666	0	3.19	0.7835	1.21	0
2960.20833333333	0	2.71	0.7913	1.25	0
2960.25	0	2.24	0.7981	1.29	0
2960.29166666666	0	2	0.7908	1.17	0
2960.33333333333	0	1.76	0.7831	1.04	0
2960.375	0	1.52	0.7749	0.92	0
2960.41666666666	0	1.44	0.7575	0.72	0
2960.45833333333	0	1.37	0.7394	0.53	0
2960.5	0	1.29	0.7217	0.33	0
2960.54166666666	0	1.53	0.7029	0.42	0
2960.58333333333	0	1.76	0.6851	0.52	0
2960.625	0	2	0.6671	0.62	0
2960.66666666666	0	3.87	0.5913	0.55	129.273
2960.70833333333	0	5.74	0.5251	0.49	288.276
2960.75	0	7.61	0.4672	0.43	443.968
2960.79166666666	0	9.29	0.4447	0.26	542.57
2960.83333333333	0	10.97	0.4224	0.08	584.78
2960.875	0	12.65	0.4004	0.09	579.344
2960.91666666666	0	12.56	0.413	0.14	505.808
2960.95833333333	0	12.48	0.4255	0.2	383.632
2961	0	12.4	0.438	0.25	207.672
2961.04166666666	0	10.57	0.4739	0.58	79.742
2961.08333333333	0	8.75	0.5124	0.9	0
2961.125	0	6.93	0.5538	1.22	0
2961.16666666666	0	6.66	0.5576	1.16	0
2961.20833333333	0	6.39	0.5614	1.09	0
2961.25	0	6.13	0.5647	1.03	0
2961.29166666666	0	5.97	0.5687	1.19	0
2961.33333333333	0	5.81	0.5728	1.36	0
2961.375	0	5.65	0.5768	1.52	0
2961.41666666666	0	5.52	0.5775	1.44	0
2961.45833333333	0	5.4	0.5776	1.36	0
2961.5	0	5.27	0.5782	1.28	0
2961.54166666666	0	5.17	0.5775	1.39	0
2961.58333333333	0	5.07	0.5767	1.49	0
2961.625	0	4.97	0.5759	1.6	0
2961.66666666666	0	6.71	0.5229	1.17	136.4
2961.70833333333	0	8.44	0.4757	0.73	300.107
2961.75	0	10.18	0.433	0.3	452.978
2961.79166666666	0	11.78	0.4429	0.11	552.865
2961.83333333333	0	13.39	0.4469	0.09	595.624
2961.875	0	14.99	0.4467	0.28	588.58
2961.91666666666	0	14.87	0.4558	0.21	514.256
2961.95833333333	0	14.75	0.4651	0.15	390.768
2962	0	14.62	0.4748	0.08	226.624
2962.04166666666	0	12.26	0.5083	0.06	88.886
2962.08333333333	0	9.91	0.5411	0.04	0
2962.125	0	7.55	0.5728	0.03	0
2962.16666666666	0	7	0.5756	0.2	0
2962.20833333333	0	6.45	0.5778	0.43	0
2962.25	0	5.9	0.5795	0.67	0
2962.29166666666	0	5.95	0.5679	1.04	0
2962.33333333333	0	6.01	0.5559	1.41	0
2962.375	0	6.07	0.544	1.78	0
2962.41666666666	0	5.67	0.5578	0.96	0
2962.45833333333	0	5.27	0.572	0.15	0
2962.5	0	4.87	0.5867	0.66	0
2962.54166666666	0	4.76	0.5998	0.73	0
2962.58333333333	0	4.66	0.6125	0.79	0
2962.625	0	4.55	0.6259	0.86	0
2962.66666666666	0	6.23	0.5954	0.61	136.898
2962.70833333333	0	7.92	0.5647	0.37	297.225
2962.75	0	9.6	0.5348	0.12	454.705
2962.79166666666	0	11.14	0.5365	0.78	554.239
2962.83333333333	0	12.69	0.5333	1.44	596.839
2962.875	0	14.23	0.5268	2.11	590.916
2962.91666666666	0	14.06	0.544	2.03	516.688
2962.95833333333	0	13.89	0.5615	1.96	393.328
2963	0	13.71	0.5797	1.88	218.344
2963.04166666666	0	11.62	0.6083	1.08	87.392
2963.08333333333	0	9.52	0.635	0.28	0
2963.125	0	7.42	0.6579	0.51	0
2963.16666666666	0	6.65	0.6768	0.17	0
2963.20833333333	0	5.87	0.6965	0.18	0
2963.25	0	5.1	0.7162	0.52	0
2963.29166666666	0	4.84	0.7174	0.25	0
2963.33333333333	0	4.59	0.7179	0.02	0
2963.375	0	4.34	0.7183	0.29	0
2963.41666666666	0	4.18	0.7184	0.54	0
2963.45833333333	0	4.02	0.7184	0.8	0
2963.5	0	3.86	0.7184	1.05	0
2963.54166666666	0	3.75	0.7187	0.57	0
2963.58333333333	0	3.64	0.7189	0.09	0
